Page filename,Approx. section/context,Element / tag / attribute source,Text string,Character count,Suggested feedback owner,Status,Teammate comments,Priority,Extraction note
advisory-implementation.html,article #showcase-panel-operations - Audit,img[alt],Operational audit preview,25,,,,,UX/accessibility attribute
advisory-implementation.html,article #showcase-panel-operations - Audit,h3,Audit,5,,,,,
advisory-implementation.html,article #showcase-panel-operations - Audit,p,"Map current workflows, tools, costs per booking, and technology gaps. Deliver a clear picture of what's working and what needs to change.",137,,,,,
advisory-implementation.html,article #showcase-panel-operations - Audit,strong,Workflow and cost analysis,26,,,,,
advisory-implementation.html,article #showcase-panel-operations - Audit,strong,Gap identification and priority ranking,39,,,,,
advisory-implementation.html,article #showcase-panel-supply - Deployment,img[alt],Deployment planning preview,27,,,,,UX/accessibility attribute
advisory-implementation.html,article #showcase-panel-supply - Deployment,h3,Deployment,10,,,,,
advisory-implementation.html,article #showcase-panel-supply - Deployment,p,"Design the rollout plan: which modules, in what order, with what success metrics. Match the deployment to the TMC's risk tolerance and pace.",140,,,,,
advisory-implementation.html,article #showcase-panel-supply - Deployment,strong,Module selection and sequencing,31,,,,,
advisory-implementation.html,article #showcase-panel-supply - Deployment,strong,Timeline and success criteria,29,,,,,
advisory-implementation.html,section #stack-showcase - From first conversation to operational lift.,div[aria-label],Engagement phase views,22,,,,,UX/accessibility attribute
advisory-implementation.html,section #stack-showcase - From first conversation to operational lift.,button,Discovery,9,,,,,
advisory-implementation.html,section #stack-showcase - From first conversation to operational lift.,button,Audit,5,,,,,
advisory-implementation.html,section #stack-showcase - From first conversation to operational lift.,button,Deployment,10,,,,,
advisory-implementation.html,header - One conversation. The right starting point.,div,START HERE,10,,,,,
advisory-implementation.html,header - One conversation. The right starting point.,h2,One conversation. The right starting point.,43,,,,,
advisory-implementation.html,header - One conversation. The right starting point.,p,"Whether you're a 10-agent independent TMC or a 100-agent regional network, the advisory engagement starts with the team that built the infrastructure.",150,,,,,
advisory-implementation.html,article .fcg-feature-row - No rip-and-replace,h3,No rip-and-replace,18,,,,,
advisory-implementation.html,article .fcg-feature-row - No rip-and-replace,p,"Layer in, don't rip out. Start with one module, one office, one corporate account. Expand as confidence builds.",111,,,,,
advisory-implementation.html,article .fcg-feature-row - No forced migration,h3,No forced migration,19,,,,,
advisory-implementation.html,article .fcg-feature-row - No forced migration,p,Advisory designs the path. The TMC decides the pace. No all-or-nothing commitment.,82,,,,,
advisory-implementation.html,article .fcg-feature-row - Independence first,h3,Independence first,18,,,,,
advisory-implementation.html,article .fcg-feature-row - Independence first,p,FCG doesn't compete with TMCs. The brand stays. The clients stay. The relationships stay.,89,,,,,
advisory-implementation.html,article .fcg-feature-row - Regional presence,h3,Regional presence,17,,,,,
advisory-implementation.html,article .fcg-feature-row - Regional presence,p,10 offices across APAC and London. Advisory isn't remote-only. FCG has people where TMCs operate.,97,,,,,
advisory-implementation.html,section #mobile-workflows - One conversation. The right starting point.,h3,Ready to start?,15,,,,,
advisory-implementation.html,section #mobile-workflows - One conversation. The right starting point.,p,The best engagements begin with one honest conversation about what's working and what isn't.,92,,,,,
advisory-implementation.html,section #mobile-workflows - One conversation. The right starting point.,a,Book a discovery call,21,,,,,
advisory-implementation.html,section #mobile-workflows - One conversation. The right starting point.,a,View engagement models,22,,,,,
index-variation-1.html,Head metadata,title,FCG Group - Travel Infrastructure,33,,,,,
index-variation-1.html,section - Connect to the supply infrastructure behind travel.,div,FCG Group,9,,,,,
index-variation-1.html,section - Connect to the supply infrastructure behind travel.,h1,Connect to the supply infrastructure behind travel.,51,,,,,
index-variation-1.html,section - Connect to the supply infrastructure behind travel.,p,"1M+ hotel properties. Every major airline. One connection to all of it. G-Link and F-Link are the inventory and content layer that powers every booking — whether you're building a travel product, running a TMC, or managing a corporate travel program.",250,,,,,
index-variation-1.html,section - Connect to the supply infrastructure behind travel.,button,Get connected,13,,,,,
index-variation-1.html,section - Connect to the supply infrastructure behind travel.,span,NETWORK ACTIVE,14,,,,,
index-variation-1.html,section - Connect to the supply infrastructure behind travel.,span,PROPERTIES: 1M+,15,,,,,
index-variation-1.html,section - Connect to the supply infrastructure behind travel.,span,PARTNERS: 300+,14,,,,,
index-variation-1.html,Navigation (shared),li,Products For builders & platforms Connect API Access Connect to G-Link and F-Link directly AI Booking Integration Connect AI to live inventory Whitelabel Connect through a ready-made platform For TMCs & operators Operate Atlas (TMC OS) Connect every operational surface into one hub Agent Booking Tool Connect agents to every supplier in one search Advisory & Implementation Connect to the right part of the stack For corporates & travel programs Experience Corporate Booking Tool Connect travelers to a modern booking experience AgreeEase (RFP & Rates) Connect negotiated rates directly into supply AI Mapping Connect clean data back into the supply layer,656,,,,,Shared sitewide copy; duplicate appearances omitted from later pages.
index-variation-1.html,Navigation (shared),li,"Solutions G-Link · Hotel Supply 1M+ properties connected GDS, bedbanks, and direct sources in one feed Deduplicated content Property-level and room-level resolution F-Link · Flight Supply GDS + NDC + LCC direct Every source in one standardized feed Full commercial control Fare normalization, ancillaries, PNR reconciliation",324,,,,,Shared sitewide copy; duplicate appearances omitted from later pages.
index-variation-1.html,Body copy,span,CONNECTED ACROSS EVERY MARKET THAT MATTERS,42,,,,,
index-variation-1.html,Body copy,span,SINGAPORE,9,,,,,
index-variation-1.html,Body copy,span,HONG KONG,9,,,,,
index-variation-1.html,Body copy,span,SHENZHEN,8,,,,,
index-variation-1.html,Body copy,span,BEIJING,7,,,,,
index-variation-1.html,Body copy,span,SHANGHAI,8,,,,,
index-variation-1.html,Body copy,span,TAIPEI,6,,,,,
index-variation-1.html,Body copy,span,KUALA LUMPUR,12,,,,,
index-variation-1.html,Body copy,span,BANGKOK,7,,,,,
index-variation-1.html,Body copy,span,HO CHI MINH,11,,,,,
index-variation-1.html,Body copy,span,LONDON,6,,,,,
index-variation-1.html,section #capabilities - The Core,h2,The Core,8,,,,,
index-variation-1.html,section #capabilities - The Core,span,G-LINK_F-LINK,13,,,,,
index-variation-1.html,section #capabilities - The Core,div,Multi-Source Aggregation,24,,,,,
index-variation-1.html,section #capabilities - The Core,div,Properties,10,,,,,
index-variation-1.html,section #capabilities - The Core,div,1M+ CONNECTED,13,,,,,
index-variation-1.html,section #capabilities - The Core,div,SV_01,5,,,,,
index-variation-1.html,section #capabilities - The Core,h3,G-Link — Hotel Supply,21,,,,,
index-variation-1.html,section #capabilities - The Core,p,"The hardest problem in travel tech isn't booking — it's content. G-Link connects to GDS, bedbanks, and direct sources, then resolves everything into one clean, deduplicated, bookable feed. One API. One connection to every hotel.",228,,,,,
index-variation-1.html,section #capabilities - The Core,span,Active,6,,,,,
index-variation-1.html,section #capabilities - The Core,div,Fare Normalization,18,,,,,
index-variation-1.html,section #capabilities - The Core,div,Sources,7,,,,,
index-variation-1.html,section #capabilities - The Core,div,GDS + NDC + LCC,15,,,,,
index-variation-1.html,section #capabilities - The Core,div,SV_02,5,,,,,
index-variation-1.html,section #capabilities - The Core,h3,F-Link — Flight Supply,22,,,,,
index-variation-1.html,section #capabilities - The Core,p,"NDC changed distribution. LCCs went direct. GDS content alone isn't enough anymore. F-Link connects GDS, NDC, and LCC direct into one standardized feed. Fare-family normalization. Ancillary management. Full commercial control.",226,,,,,
index-variation-1.html,section #capabilities - The Core,span,> compile_shaders(),19,,,,,
